day,طحين,سكر,زيت,رز,خميرة,ملح,عدس,فول,حمص,تمر,لبن,جبنة,بيض,شاي,قهوة,معكرونة,عسل,سمك,لحم,دجاج,برغل,صلصة,حلاوة,السيرج,سيرج,بطاطا,بندورة,خيار,فلفل,باذنجان
2025-07-06,91.83,4.81,0.96,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.96,0.0,0.0,0.0,0.0,0.0
2025-07-07,61.54,23.08,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-08,93.1,0.86,0.0,0.0,0.0,0.0,1.72,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,1.72,0.0,0.0,0.0,0.0,0.0
2025-07-09,95.65,1.63,0.0,1.09,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,97.64,0.67,0.67,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0
2025-07-11,96.62,0.34,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.34,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-12,85.16,2.34,1.56,1.56,1.56,0.0,3.12,0.78,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,1.56,0.0,0.0,0.0,0.0,0.0
2025-07-13,98.28,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,88.24,7.24,0.0,0.45,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.45,0.0,0.0,0.9,0.0,1.36,0.0,0.0,0.0,0.0,0.0
2025-07-15,82.22,5.19,0.0,2.22,0.0,0.0,2.22,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,1.48,0.0,3.7,1.48,0.0,0.0,0.0,0.0
2025-07-16,82.72,2.06,0.41,4.53,0.0,0.0,1.65,0.41,0.41,4.53,0.0,0.0,0.0,0.41,0.0,0.41,0.0,0.0,0.0,0.0,0.82,0.41,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0
2025-07-17,79.69,1.56,2.34,3.91,0.0,0.0,3.12,0.0,0.78,0.78,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.78,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18,80.0,3.45,0.0,2.76,0.0,0.0,4.14,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,2.76,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-19,52.73,7.27,0.0,10.91,0.0,0.0,14.55,0.0,3.64,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,1.82,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,0.0
2025-07-20,30.3,18.18,0.0,6.06,6.06,0.0,12.12,0.0,12.12,9.09,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,36.17,14.89,0.0,6.38,0.0,0.0,4.26,4.26,4.26,8.51,0.0,0.0,4.26,6.38,2.13,2.13,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,0.0,0.0,0.0,0.0,0.0
2025-07-22,65.17,4.49,0.0,8.43,0.56,1.12,4.49,0.0,1.12,2.81,0.0,0.0,0.0,4.49,1.12,1.12,1.12,0.0,0.0,0.0,0.56,0.0,1.69,0.0,1.12,0.0,0.0,0.0,0.0,0.0
2025-07-23,37.14,28.57,0.0,2.86,0.0,0.0,8.57,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,2.86,11.43,0.0,2.86,0.0,0.0,0.0,0.0,0.0
2025-07-24,47.14,14.29,0.0,5.71,1.43,0.0,7.14,0.0,7.14,4.29,0.0,0.0,0.0,0.0,1.43,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0
2025-07-25,81.17,5.25,0.0,1.85,0.0,0.0,3.7,0.0,3.09,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,2.47,0.0,0.0,0.0,0.0,0.0
2025-07-26,81.72,1.03,0.0,2.07,0.34,0.0,4.14,0.0,1.03,0.34,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,1.72,0.0,0.0,0.0,0.0,0.0
2025-07-27,69.05,9.52,0.0,2.38,0.0,0.0,2.38,0.0,2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0
2025-07-28,70.31,0.0,0.0,9.38,0.0,0.0,3.12,0.0,3.12,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,3.12,0.0,1.56,0.0,4.69,1.56,0.0,0.0,0.0,0.0
2025-07-29,79.33,1.33,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,6.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0
2025-07-30,45.21,8.22,0.0,4.11,6.85,0.0,19.18,0.0,1.37,1.37,0.0,0.0,1.37,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,2.74,1.37,0.0,5.48,0.0,0.0,0.0,0.0,0.0
2025-07-31,85.66,2.15,0.72,1.79,1.08,0.0,1.79,0.36,1.43,0.72,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,2.15,0.0,0.0,0.0,0.0,0.0
2025-08-01,70.3,2.97,0.99,3.96,0.5,0.0,5.45,0.5,2.48,2.97,0.0,0.0,0.5,0.0,0.99,2.97,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,3.96,0.0,0.0,0.0,0.0,0.0
2025-08-02,92.48,1.33,0.0,0.0,2.21,0.0,0.88,0.0,0.88,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.0,0.0,0.0,0.0,0.0
